"SubjectID" "ActivityID" "ActivityName" "tBodyAcc.STD...X" "tBodyAcc.STD...Y" "tBodyAcc.STD...Z" "tGravityAcc.STD...X" "tGravityAcc.STD...Y" "tGravityAcc.STD...Z" "tBodyAccJerk.STD...X" "tBodyAccJerk.STD...Y" "tBodyAccJerk.STD...Z" "tBodyGyro.STD...X" "tBodyGyro.STD...Y" "tBodyGyro.STD...Z" "tBodyGyroJerk.STD...X" "tBodyGyroJerk.STD...Y" "tBodyGyroJerk.STD...Z" "tBodyAccMag.STD.." "tGravityAccMag.STD.." "tBodyAccJerkMag.STD.." "tBodyGyroMag.STD.." "tBodyGyroJerkMag.STD.." "fBodyAcc.STD...X" "fBodyAcc.STD...Y" "fBodyAcc.STD...Z" "fBodyAccJerk.STD...X" "fBodyAccJerk.STD...Y" "fBodyAccJerk.STD...Z" "fBodyGyro.STD...X" "fBodyGyro.STD...Y" "fBodyGyro.STD...Z" "fBodyAccMag.STD.." "fBodyBodyAccJerkMag.STD.." "fBodyBodyGyroMag.STD.." "fBodyBodyGyroJerkMag.STD.." "tBodyAcc.Mean...X" "tBodyAcc.Mean...Y" "tBodyAcc.Mean...Z" "tGravityAcc.Mean...X" "tGravityAcc.Mean...Y" "tGravityAcc.Mean...Z" "tBodyAccJerk.Mean...X" "tBodyAccJerk.Mean...Y" "tBodyAccJerk.Mean...Z" "tBodyGyro.Mean...X" "tBodyGyro.Mean...Y" "tBodyGyro.Mean...Z" "tBodyGyroJerk.Mean...X" "tBodyGyroJerk.Mean...Y" "tBodyGyroJerk.Mean...Z" "tBodyAccMag.Mean.." "tGravityAccMag.Mean.." "tBodyAccJerkMag.Mean.." "tBodyGyroMag.Mean.." "tBodyGyroJerkMag.Mean.." "fBodyAcc.Mean...X" "fBodyAcc.Mean...Y" "fBodyAcc.Mean...Z" "fBodyAcc.MeanFreq...X" "fBodyAcc.MeanFreq...Y" "fBodyAcc.MeanFreq...Z" "fBodyAccJerk.Mean...X" "fBodyAccJerk.Mean...Y" "fBodyAccJerk.Mean...Z" "fBodyAccJerk.MeanFreq...X" "fBodyAccJerk.MeanFreq...Y" "fBodyAccJerk.MeanFreq...Z" "fBodyGyro.Mean...X" "fBodyGyro.Mean...Y" "fBodyGyro.Mean...Z" "fBodyGyro.MeanFreq...X" "fBodyGyro.MeanFreq...Y" "fBodyGyro.MeanFreq...Z" "fBodyAccMag.Mean.." "fBodyAccMag.MeanFreq.." "fBodyBodyAccJerkMag.Mean.." "fBodyBodyAccJerkMag.MeanFreq.." "fBodyBodyGyroMag.Mean.." "fBodyBodyGyroMag.MeanFreq.." "fBodyBodyGyroJerkMag.Mean.." "fBodyBodyGyroJerkMag.MeanFreq.."
11 6 "LAYING" -0.99878507 -0.98194306 -0.99137882 -0.99896777 -0.98598299 -0.98116601 -0.99667303 -0.98624441 -0.99071275 -0.99446328 -0.99282756 -0.99050543 -0.99430186 -0.99498126 -0.99363215 -0.99367767 -0.99367767 -0.99338931 -0.99443845 -0.99693534 -0.99906652 -0.98092551 -0.99180335 -0.99691631 -0.98719871 -0.9915971 -0.99485695 -0.99268503 -0.99158402 -0.99370311 -0.9939467 -0.99552528 -0.99749031 0.29301384 -0.01607838 -0.11018298 -0.71036516 0.70956997 0.69175181 0.085430755 0.022670342 -0.013913567 -0.023724761 -0.073166234 0.099927166 -0.099219815 -0.039877484 -0.056519309 -0.98226511 -0.98226511 -0.99645159 -0.98881937 -0.99564426 -0.98789123 -0.98362648 -0.98799678 -0.38489458 -0.03658438 0.048929818 -0.99496661 -0.99399535 -0.99523128 0.27008004 0.16991212 0.15814933 -0.99369717 -0.99488487 -0.98570719 -0.10170117 0.24180202 -0.23499031 -0.99136982 -0.15234651 -0.9987856 0.57217338 -0.99352195 -0.017421988 -0.99661583 0.31208588
12 1 "WALKING" -0.99778103 -0.99295121 -0.98568028 -0.99837133 -0.99227971 -0.99206883 -0.99404984 -0.98465144 -0.98674551 -0.99579842 -0.99382668 -0.99431145 -0.99350021 -0.99529245 -0.99551391 -0.99518342 -0.99518342 -0.99115044 -0.9951991 -0.99696993 -0.99864331 -0.99431655 -0.98689355 -0.99489149 -0.98435234 -0.9863919 -0.99660277 -0.9939159 -0.99484074 -0.99601109 -0.99192121 -0.99613329 -0.997454 0.33999093 -0.039323711 -0.11380871 -0.58922506 0.7846827 0.63285929 0.17251034 0.050036903 -0.09166723 0.17650597 -0.37064377 0.63994236 -0.16111861 -0.018182076 -0.19292642 -0.86552976 -0.86552976 -0.97485844 -0.63911675 -0.97895591 -0.87591761 -0.91903677 -0.92589239 -0.29342338 -0.33822934 0.32968921 -0.97058848 -0.95727493 -0.9721968 -0.045353676 0.23833772 0.12833716 -0.8904681 -0.96559907 -0.79977099 -0.078331517 0.033977749 0.11669959 -0.84038757 0.11174425 -0.96465703 0.155971 -0.82829165 -0.16155123 -0.97420276 0.074633221
12 2 "WALKING_UPSTAIRS" -0.99778103 -0.99295121 -0.98568028 -0.99837133 -0.99227971 -0.99206883 -0.99404984 -0.98465144 -0.98674551 -0.99579842 -0.99382668 -0.99431145 -0.99350021 -0.99529245 -0.99551391 -0.99518342 -0.99518342 -0.99115044 -0.9951991 -0.99696993 -0.99864331 -0.99431655 -0.98689355 -0.99489149 -0.98435234 -0.9863919 -0.99660277 -0.9939159 -0.99484074 -0.99601109 -0.99192121 -0.99613329 -0.997454 0.32773332 -0.012972104 -0.10934048 -0.58048716 0.77009784 0.63225034 0.039292808 0.0073950262 0.0170328 0.061929535 -0.286331 0.34741163 -0.13891879 -0.019907312 -0.12768588 -0.93097813 -0.93097813 -0.9876883 -0.82024716 -0.98941993 -0.94672016 -0.97751198 -0.9777984 -0.51318462 0.06149433 0.046451077 -0.98894226 -0.97966473 -0.98905918 0.39150432 0.059667875 0.081954665 -0.93186499 -0.96575429 -0.87663156 -0.046283772 -0.40811193 -0.13344328 -0.96034958 -0.42203139 -0.98990585 0.35339734 -0.88776134 -0.31557703 -0.99041701 0.22040587
12 3 "WALKING_DOWNSTAIRS" -0.99778103 -0.99295121 -0.98568028 -0.99837133 -0.99227971 -0.99206883 -0.99404984 -0.98465144 -0.98674551 -0.99579842 -0.99382668 -0.99431145 -0.99350021 -0.99529245 -0.99551391 -0.99518342 -0.99518342 -0.99115044 -0.9951991 -0.99696993 -0.99864331 -0.99431655 -0.98689355 -0.99489149 -0.98435234 -0.9863919 -0.99660277 -0.9939159 -0.99484074 -0.99601109 -0.99192121 -0.99613329 -0.997454 0.26238254 -0.020021626 -0.099674861 -0.56016657 0.77174741 0.63096127 0.089127334 0.0048566452 0.0027823965 -0.0043025236 -0.18282093 0.16657936 -0.1187739 -0.02155816 -0.096986971 -0.96798124 -0.96798124 -0.98981544 -0.93136684 -0.99358379 -0.97911858 -0.98851962 -0.98640179 -0.49076786 0.26172617 0.065483831 -0.98991577 -0.9890838 -0.9892029 0.20467037 0.050839684 -0.015625307 -0.96919358 -0.97570017 -0.93900691 -0.027147061 -0.16988025 0.012672152 -0.98503957 -0.12822174 -0.99266739 0.44052974 -0.95679596 -0.25646238 -0.99408064 0.53559246
12 4 "SITTING" -0.99778103 -0.99295121 -0.98568028 -0.99837133 -0.99227971 -0.99206883 -0.99404984 -0.98465144 -0.98674551 -0.99579842 -0.99382668 -0.99431145 -0.99350021 -0.99529245 -0.99551391 -0.99518342 -0.99518342 -0.99115044 -0.9951991 -0.99696993 -0.99864331 -0.99431655 -0.98689355 -0.99489149 -0.98435234 -0.9863919 -0.99660277 -0.9939159 -0.99484074 -0.99601109 -0.99192121 -0.99613329 -0.997454 0.29490692 -0.017273605 -0.10855348 -0.56364509 0.77073753 0.63399216 0.078494785 0.017328539 -0.015292153 -0.033484636 -0.10529417 0.072248557 -0.10723028 -0.023488733 -0.084992094 -0.97918424 -0.97918424 -0.98946973 -0.96540293 -0.99406694 -0.98563114 -0.98941258 -0.98787455 -0.47933402 0.26088776 0.59600635 -0.98886252 -0.9907002 -0.98778963 0.23371047 0.2196178 0.054388132 -0.98675792 -0.97745031 -0.95854598 0.017444541 -0.14866643 -0.067054804 -0.98700688 0.024987335 -0.99188228 0.63546189 -0.98455106 -0.2747463 -0.99376879 0.40218589
12 5 "STANDING" -0.99778103 -0.99295121 -0.98568028 -0.99837133 -0.99227971 -0.99206883 -0.99404984 -0.98465144 -0.98674551 -0.99579842 -0.99382668 -0.99431145 -0.99350021 -0.99529245 -0.99551391 -0.99518342 -0.99518342 -0.99115044 -0.9951991 -0.99696993 -0.99864331 -0.99431655 -0.98689355 -0.99489149 -0.98435234 -0.9863919 -0.99660277 -0.9939159 -0.99484074 -0.99601109 -0.99192121 -0.99613329 -0.997454 0.2673108 -0.017739291 -0.10418492 -0.55997593 0.77059469 0.63445297 0.077769042 0.0049524785 0.0037924964 -0.041686651 -0.073833051 0.048034885 -0.095958557 -0.040903783 -0.043397342 -0.98243677 -0.98243677 -0.9898351 -0.97730692 -0.9944413 -0.9846067 -0.98612221 -0.99193171 -0.59960615 0.34377801 0.53066389 -0.98981792 -0.98649677 -0.9890906 0.012130168 0.28042511 0.092720935 -0.99510838 -0.99155016 -0.97860099 0.13104497 0.057615935 -0.091005155 -0.98814184 0.12127178 -0.99239689 0.31007696 -0.98918503 -0.13904733 -0.99412077 0.061763825
12 6 "LAYING" -0.99778103 -0.99295121 -0.98568028 -0.99837133 -0.99227971 -0.99206883 -0.99404984 -0.98465144 -0.98674551 -0.99579842 -0.99382668 -0.99431145 -0.99350021 -0.99529245 -0.99551391 -0.99518342 -0.99518342 -0.99115044 -0.9951991 -0.99696993 -0.99864331 -0.99431655 -0.98689355 -0.99489149 -0.98435234 -0.9863919 -0.99660277 -0.9939159 -0.99484074 -0.99601109 -0.99192121 -0.99613329 -0.997454 0.29493279 -0.018148994 -0.10870259 -0.56124794 0.77026141 0.63556832 0.079098632 0.015055689 0.012241295 -0.039533916 -0.067116322 0.061494108 -0.094195045 -0.04180834 -0.043250891 -0.97902373 -0.97902373 -0.99175592 -0.98168007 -0.99507025 -0.98498364 -0.98642472 -0.99270456 -0.62741783 0.34254357 0.61210962 -0.99188149 -0.98550374 -0.9913033 0.086727959 0.13248905 0.18841928 -0.99421759 -0.99144391 -0.97932504 0.16838178 -0.19986146 -0.10191336 -0.98672683 -0.077478751 -0.99380059 0.3769415 -0.9871068 -0.103062 -0.99511085 0.10112052
13 1 "WALKING" -0.99620456 -0.9915728 -0.98751828 -0.9992491 -0.99095888 -0.98946132 -0.99195764 -0.9882498 -0.98820739 -0.99489468 -0.9947356 -0.9963317 -0.9930048 -0.99560214 -0.99580877 -0.99412726 -0.99412726 -0.99451471 -0.99576249 -0.99728357 -0.99693516 -0.99286441 -0.98747911 -0.99240047 -0.98866439 -0.98846739 -0.99570116 -0.99479355 -0.99709103 -0.99530622 -0.99541989 -0.99666227 -0.99807903 0.2843065 -0.017380345 -0.10824585 -0.55560372 0.76955427 0.63545798 0.062898707 0.01253753 -0.012163607 -0.035580551 -0.056262295 0.058187332 -0.097366409 -0.041631596 -0.053713027 -0.98083557 -0.98083557 -0.99200077 -0.98466842 -0.99563424 -0.98055573 -0.98704037 -0.9881628 -0.47961684 0.41508167 0.3369254 -0.99399934 -0.98464943 -0.98957456 -0.077332424 0.20979543 0.062026144 -0.99553714 -0.99278293 -0.98587962 -0.0043234176 -0.095332403 -0.26216596 -0.98673781 -0.13232721 -0.99282979 0.55346454 -0.98962904 -0.27750289 -0.9963639 0.27767397
13 2 "WALKING_UPSTAIRS" -0.99620456 -0.9915728 -0.98751828 -0.9992491 -0.99095888 -0.98946132 -0.99195764 -0.9882498 -0.98820739 -0.99489468 -0.9947356 -0.9963317 -0.9930048 -0.99560214 -0.99580877 -0.99412726 -0.99412726 -0.99451471 -0.99576249 -0.99728357 -0.99693516 -0.99286441 -0.98747911 -0.99240047 -0.98866439 -0.98846739 -0.99570116 -0.99479355 -0.99709103 -0.99530622 -0.99541989 -0.99666227 -0.99807903 0.27747775 -0.017918468 -0.10552646 -0.55417483 0.76906401 0.63554937 0.094204621 0.0059664465 -0.0015305477 -0.028334978 -0.074639135 0.091224555 -0.094790236 -0.039882834 -0.051752962 -0.98172401 -0.98172401 -0.98930602 -0.98818907 -0.99563919 -0.97607879 -0.98692208 -0.98696021 -0.30726285 0.42947613 0.37746002 -0.99292066 -0.98600416 -0.98508613 0.23277755 0.24632774 0.11838549 -0.99408327 -0.99371293 -0.9861413 0.23179979 -0.11265748 -0.29644825 -0.98260472 -0.026347767 -0.98995227 0.49336389 -0.99369774 0.025863609 -0.99720313 0.34688074
13 3 "WALKING_DOWNSTAIRS" -0.99620456 -0.9915728 -0.98751828 -0.9992491 -0.99095888 -0.98946132 -0.99195764 -0.9882498 -0.98820739 -0.99489468 -0.9947356 -0.9963317 -0.9930048 -0.99560214 -0.99580877 -0.99412726 -0.99412726 -0.99451471 -0.99576249 -0.99728357 -0.99693516 -0.99286441 -0.98747911 -0.99240047 -0.98866439 -0.98846739 -0.99570116 -0.99479355 -0.99709103 -0.99530622 -0.99541989 -0.99666227 -0.99807903 0.31454279 -0.015639484 -0.11205392 -0.55271292 0.76874208 0.63638767 0.075351154 0.013076733 0.0068509114 -0.025914376 -0.073034601 0.092189631 -0.095747891 -0.03821589 -0.059380367 -0.9780311 -0.9780311 -0.98886288 -0.98733156 -0.9943734 -0.9856926 -0.98916706 -0.99033808 -0.52333456 0.27841872 0.6740316 -0.98966032 -0.98859528 -0.98649575 0.24118574 0.15217795 0.32016153 -0.99499963 -0.99147937 -0.9810812 0.31503648 -0.15877187 -0.27880927 -0.98442006 -0.048036425 -0.9904473 0.62467931 -0.99084317 -0.024833247 -0.9966969 0.41457365
13 4 "SITTING" -0.99620456 -0.9915728 -0.98751828 -0.9992491 -0.99095888 -0.98946132 -0.99195764 -0.9882498 -0.98820739 -0.99489468 -0.9947356 -0.9963317 -0.9930048 -0.99560214 -0.99580877 -0.99412726 -0.99412726 -0.99451471 -0.99576249 -0.99728357 -0.99693516 -0.99286441 -0.98747911 -0.99240047 -0.98866439 -0.98846739 -0.99570116 -0.99479355 -0.99709103 -0.99530622 -0.99541989 -0.99666227 -0.99807903 0.27616038 -0.018258159 -0.10492036 -0.54135944 0.76948547 0.63553833 0.059309913 0.0048735219 0.00020497514 -0.029695515 -0.066395121 0.073190939 -0.099146775 -0.044608843 -0.050353735 -0.97782444 -0.97782444 -0.99150787 -0.98853747 -0.99198729 -0.97729151 -0.9872845 -0.98904021 -0.26736787 0.17959395 0.086956373 -0.98947822 -0.98975836 -0.99085408 0.32175795 -0.011794612 0.1627639 -0.99409124 -0.98785183 -0.98270522 0.055216082 -0.0018096974 0.022672575 -0.98457882 0.027997237 -0.9946943 0.67573393 -0.98906668 0.20332817 -0.9933037 0.51044403
13 5 "STANDING" -0.99620456 -0.9915728 -0.98751828 -0.9992491 -0.99095888 -0.98946132 -0.99195764 -0.9882498 -0.98820739 -0.99489468 -0.9947356 -0.9963317 -0.9930048 -0.99560214 -0.99580877 -0.99412726 -0.99412726 -0.99451471 -0.99576249 -0.99728357 -0.99693516 -0.99286441 -0.98747911 -0.99240047 -0.98866439 -0.98846739 -0.99570116 -0.99479355 -0.99709103 -0.99530622 -0.99541989 -0.99666227 -0.99807903 0.27628845 -0.020230299 -0.099639409 -0.54142899 0.76868403 0.63685569 0.086535909 0.014491718 -0.0082304493 -0.027499714 -0.080806128 0.097877102 -0.099017154 -0.042829335 -0.049676334 -0.97905506 -0.97905506 -0.99284837 -0.98848981 -0.99400093 -0.98145542 -0.99025497 -0.9891044 -0.7269953 0.30167847 0.2032024 -0.99351557 -0.99007808 -0.99242618 -0.071097525 0.1213782 0.062166537 -0.99495233 -0.98905199 -0.98416488 -0.28468881 0.08790451 -0.0030171243 -0.98675301 -0.20249967 -0.99616437 0.67102743 -0.9906415 0.16449132 -0.99308424 0.26899646
13 6 "LAYING" -0.99620456 -0.9915728 -0.98751828 -0.9992491 -0.99095888 -0.98946132 -0.99195764 -0.9882498 -0.98820739 -0.99489468 -0.9947356 -0.9963317 -0.9930048 -0.99560214 -0.99580877 -0.99412726 -0.99412726 -0.99451471 -0.99576249 -0.99728357 -0.99693516 -0.99286441 -0.98747911 -0.99240047 -0.98866439 -0.98846739 -0.99570116 -0.99479355 -0.99709103 -0.99530622 -0.99541989 -0.99666227 -0.99807903 0.323685 -0.015714002 -0.11094539 -0.53980076 0.76711883 0.63977993 0.072480984 0.013565205 -0.01340999 -0.024836383 -0.074969156 0.093691936 -0.10048672 -0.036671533 -0.064884504 -0.97585522 -0.97585522 -0.9921009 -0.98491656 -0.9965863 -0.98639525 -0.99061067 -0.98877423 -0.61491946 0.38498721 0.38878695 -0.99214286 -0.98992356 -0.99101122 -0.013875405 0.25998136 0.06729306 -0.99579699 -0.99159841 -0.97965508 0.03281243 -0.18368067 -0.26967328 -0.9873106 -0.20439138 -0.99380031 0.52094134 -0.99061381 -0.18678598 -0.99668223 0.15873316
14 1 "WALKING" -0.9968836 -0.9864395 -0.9884791 -0.99281837 -0.98326068 -0.99353816 -0.99361731 -0.98564396 -0.99061427 -0.99388537 -0.98820559 -0.98344383 -0.99293553 -0.99434929 -0.99290875 -0.98770276 -0.98770276 -0.99385728 -0.98687805 -0.99553145 -0.99749113 -0.98737963 -0.98979083 -0.99430987 -0.98909532 -0.99166802 -0.9943601 -0.98717522 -0.98420817 -0.98793678 -0.99185806 -0.98753556 -0.99569128 0.27524826 -0.016467107 -0.11215011 -0.5260992 0.76781001 0.63887995 0.06358326 0.0059606386 0.009815996 -0.028389623 -0.066310125 0.069226483 -0.098380613 -0.040333986 -0.055965625 -0.97270083 -0.97270083 -0.99199659 -0.98687675 -0.99706358 -0.97798891 -0.98938866 -0.98902587 -0.63122981 0.43866617 0.28718429 -0.99194477 -0.98930556 -0.9903459 0.15329933 0.24565699 0.028138509 -0.9957548 -0.99397302 -0.9836393 -0.1098539 -0.30018023 -0.41863891 -0.98822762 -0.13914641 -0.99339481 0.37497334 -0.99140603 -0.26420496 -0.99722476 0.33253574
14 2 "WALKING_UPSTAIRS" -0.9968836 -0.9864395 -0.9884791 -0.99281837 -0.98326068 -0.99353816 -0.99361731 -0.98564396 -0.99061427 -0.99388537 -0.98820559 -0.98344383 -0.99293553 -0.99434929 -0.99290875 -0.98770276 -0.98770276 -0.99385728 -0.98687805 -0.99553145 -0.99749113 -0.98737963 -0.98979083 -0.99430987 -0.98909532 -0.99166802 -0.9943601 -0.98717522 -0.98420817 -0.98793678 -0.99185806 -0.98753556 -0.99569128 0.20396243 -0.03234452 -0.096881229 0.91990897 -0.34745672 0.019693368 -0.076950116 0.19753131 0.17866917 -0.27833413 0.23435168 0.081746263 -0.056789178 -0.19603468 0.11923738 -0.35642995 -0.35642995 -0.3907957 -0.41694099 -0.6523754 -0.36219909 -0.12099094 -0.52125699 -0.23865929 0.1113779 -0.0092429672 -0.35101722 -0.20385785 -0.64843474 -0.16194446 -0.24914799 -0.3391154 -0.51254549 -0.56839968 -0.43328633 -0.13377075 -0.20345707 0.063832821 -0.36829615 0.1631072 -0.33226755 0.031668567 -0.57433174 0.018515286 -0.68990146 0.10887385
14 3 "WALKING_DOWNSTAIRS" -0.9968836 -0.9864395 -0.9884791 -0.99281837 -0.98326068 -0.99353816 -0.99361731 -0.98564396 -0.99061427 -0.99388537 -0.98820559 -0.98344383 -0.99293553 -0.99434929 -0.99290875 -0.98770276 -0.98770276 -0.99385728 -0.98687805 -0.99553145 -0.99749113 -0.98737963 -0.98979083 -0.99430987 -0.98909532 -0.99166802 -0.9943601 -0.98717522 -0.98420817 -0.98793678 -0.99185806 -0.98753556 -0.99569128 0.24934321 -0.003410981 -0.056041574 0.91317298 -0.35173678 0.024970325 0.1098415 0.24202474 0.38010598 -0.14838291 0.03197447 0.12586574 -0.029430958 -0.070613107 -0.20540482 -0.29560789 -0.29560789 -0.29461029 -0.45988777 -0.63826673 -0.34403325 -0.10515758 -0.45839022 -0.20665615 0.15124146 0.42195423 -0.28937293 -0.10048777 -0.62370188 0.016530028 -0.075070535 -0.23335289 -0.49583189 -0.58810127 -0.43173408 -0.098258435 -0.28658152 0.045034453 -0.37184739 0.3896888 -0.22482345 0.15689447 -0.63301733 0.19614713 -0.67924645 0.26741703
14 4 "SITTING" -0.9968836 -0.9864395 -0.9884791 -0.99281837 -0.98326068 -0.99353816 -0.99361731 -0.98564396 -0.99061427 -0.99388537 -0.98820559 -0.98344383 -0.99293553 -0.99434929 -0.99290875 -0.98770276 -0.98770276 -0.99385728 -0.98687805 -0.99553145 -0.99749113 -0.98737963 -0.98979083 -0.99430987 -0.98909532 -0.99166802 -0.9943601 -0.98717522 -0.98420817 -0.98793678 -0.99185806 -0.98753556 -0.99569128 0.32505052 -0.029803725 -0.077847175 0.92082397 -0.3520701 0.03009841 0.20181144 -0.053132556 -0.22104489 -0.014336966 -0.07647036 0.10618778 0.11516924 0.093260788 -0.19210464 -0.27755891 -0.27755891 -0.26769037 -0.48168882 -0.64125343 -0.37317238 0.085947527 -0.4019548 -0.09655723 0.21233756 -0.014549199 -0.33229002 0.072762418 -0.53200273 0.010343934 -0.2732346 -0.3439072 -0.42548532 -0.56830414 -0.42620608 0.25207632 -0.059120666 0.06825788 -0.29947596 0.42842446 -0.13541531 0.016176434 -0.57112952 0.25003826 -0.6739995 0.37214688
14 5 "STANDING" -0.9968836 -0.9864395 -0.9884791 -0.99281837 -0.98326068 -0.99353816 -0.99361731 -0.98564396 -0.99061427 -0.99388537 -0.98820559 -0.98344383 -0.99293553 -0.99434929 -0.99290875 -0.98770276 -0.98770276 -0.99385728 -0.98687805 -0.99553145 -0.99749113 -0.98737963 -0.98979083 -0.99430987 -0.98909532 -0.99166802 -0.9943601 -0.98717522 -0.98420817 -0.98793678 -0.99185806 -0.98753556 -0.99569128 0.30880812 -0.022128064 -0.13210431 0.9248589 -0.35238246 0.02681797 -0.15781456 -0.41419573 -0.23184476 0.029505787 -0.087303248 0.10634994 -0.018204395 -0.15090705 -0.015335425 -0.29128626 -0.29128626 -0.31774429 -0.48181773 -0.64491506 -0.44319773 0.11674499 -0.37476865 -0.041402285 0.21076411 0.18375426 -0.45025176 0.028968374 -0.53902331 0.095160983 -0.45313695 -0.13002054 -0.52350278 -0.5901952 -0.4873671 -0.23028229 -0.25823585 0.043539693 -0.33121193 0.45405713 -0.19752781 0.045406325 -0.56628738 0.13822018 -0.68039567 0.26049457
14 6 "LAYING" -0.9968836 -0.9864395 -0.9884791 -0.99281837 -0.98326068 -0.99353816 -0.99361731 -0.98564396 -0.99061427 -0.99388537 -0.98820559 -0.98344383 -0.99293553 -0.99434929 -0.99290875 -0.98770276 -0.98770276 -0.99385728 -0.98687805 -0.99553145 -0.99749113 -0.98737963 -0.98979083 -0.99430987 -0.98909532 -0.99166802 -0.9943601 -0.98717522 -0.98420817 -0.98793678 -0.99185806 -0.98753556 -0.99569128 0.26559921 -0.015936305 -0.12074953 0.92575074 -0.34798633 0.021833768 0.036206388 0.065936759 0.006147979 0.025049675 -0.1465051 0.098842885 -0.12800282 -0.24058103 0.0078890224 -0.34393842 -0.34393842 -0.39977024 -0.51339105 -0.66086041 -0.45802243 -0.15558233 -0.48308738 -0.30423311 -0.010582267 -0.16149421 -0.45000061 -0.26579273 -0.60424239 -0.078298786 -0.36004585 -0.20162386 -0.53732261 -0.57697756 -0.53416274 -0.091784607 -0.028904514 0.040962329 -0.47527034 0.33153399 -0.39967818 0.083087075 -0.59540331 0.20230245 -0.68314737 0.32430709
15 1 "WALKING" -0.99606469 -0.96822549 -0.98069598 -0.99243056 -0.98164027 -0.99003989 -0.99417651 -0.98532987 -0.991535 -0.99254536 -0.98826303 -0.98518426 -0.99249168 -0.99386369 -0.99377681 -0.98813206 -0.98813206 -0.99224337 -0.98767351 -0.99463809 -0.99595662 -0.96645863 -0.97965915 -0.99354233 -0.98683492 -0.99283303 -0.99324917 -0.98754431 -0.9861154 -0.98950494 -0.98898022 -0.98819675 -0.99513932 0.18741915 -0.011533248 -0.10650963 0.93036735 -0.34693153 0.024936703 0.21662301 0.1923421 -0.094586394 0.022319945 -0.16149855 0.11668942 -0.036961695 -0.061178372 0.064177615 -0.33913225 -0.33913225 -0.36820031 -0.49657329 -0.65168663 -0.36465228 -0.16301751 -0.50376215 -0.24994888 0.10466937 -0.11670624 -0.32734734 -0.25922261 -0.59966628 -0.096857897 -0.2910826 -0.31400818 -0.51906861 -0.60695751 -0.4418593 -0.088788413 -0.30020336 0.065519523 -0.44004903 0.22218981 -0.29568814 0.11611101 -0.56836976 0.23438607 -0.7039621 0.21991499
15 2 "WALKING_UPSTAIRS" -0.99606469 -0.96822549 -0.98069598 -0.99243056 -0.98164027 -0.99003989 -0.99417651 -0.98532987 -0.991535 -0.99254536 -0.98826303 -0.98518426 -0.99249168 -0.99386369 -0.99377681 -0.98813206 -0.98813206 -0.99224337 -0.98767351 -0.99463809 -0.99595662 -0.96645863 -0.97965915 -0.99354233 -0.98683492 -0.99283303 -0.99324917 -0.98754431 -0.9861154 -0.98950494 -0.98898022 -0.98819675 -0.99513932 0.28420274 0.013704674 -0.11395407 0.9194876 -0.35116104 0.027523213 0.31319683 -0.15093924 -0.0594674 0.001944971 -0.15024531 0.10358237 -0.28411158 0.011117987 -0.205848 -0.32871571 -0.32871571 -0.32261213 -0.49858237 -0.63859884 -0.30467327 -0.1379046 -0.5127235 -0.073413034 0.065954285 -0.02930662 -0.26733094 -0.20432695 -0.58220723 -0.053418014 -0.25513587 -0.15767477 -0.54430023 -0.60920893 -0.42813115 0.030450123 -0.28845374 0.043637433 -0.40946333 0.21362786 -0.24975952 0.1843579 -0.62986279 0.23944663 -0.70611184 0.42248834
15 3 "WALKING_DOWNSTAIRS" -0.99606469 -0.96822549 -0.98069598 -0.99243056 -0.98164027 -0.99003989 -0.99417651 -0.98532987 -0.991535 -0.99254536 -0.98826303 -0.98518426 -0.99249168 -0.99386369 -0.99377681 -0.98813206 -0.98813206 -0.99224337 -0.98767351 -0.99463809 -0.99595662 -0.96645863 -0.97965915 -0.99354233 -0.98683492 -0.99283303 -0.99324917 -0.98754431 -0.9861154 -0.98950494 -0.98898022 -0.98819675 -0.99513932 0.35782982 -0.013519015 -0.13127164 0.91756393 -0.34765802 0.024733323 0.16704118 -0.24945903 -0.020395044 -0.024701871 -0.088432858 0.027595983 -0.20907605 0.12125075 -0.26617905 -0.32195911 -0.32195911 -0.31568134 -0.50785098 -0.62051582 -0.36054488 -0.12004377 -0.4438267 -0.26515291 0.18200189 -0.11810298 -0.31005268 -0.21768597 -0.56152229 -0.16451538 -0.37165051 -0.36516756 -0.52139026 -0.62322678 -0.35591629 0.034056637 -0.048505505 0.12338603 -0.39103123 0.21766844 -0.22142307 0.18687663 -0.61914444 0.33532873 -0.70525613 0.27901507
